[1000, '  1.609', '  1.560', '  3.644', 'WAT']
[1001, '  1.512', '  0.454', '  1.269', 'WAT']
[1002, '  1.732', '  0.677', '  0.628', 'WAT']
[1003, '  0.506', '  2.790', '  3.034', 'WAT']
[1004, '  3.521', '  3.675', '  3.005', 'WAT']
[1005, '  3.564', '  3.318', '  2.238', 'WAT']
[1006, '  1.543', '  0.859', '  0.998', 'WAT']
[1007, '  3.360', '  0.209', '  3.018', 'WAT']
[1008, '  1.074', '  3.951', '  1.281', 'WAT']
[1009, '  0.198', '  2.220', '  0.146', 'WAT']
[1010, '  2.051', '  0.918', '  3.497', 'WAT']
[1011, '  0.105', '  0.891', '  0.416', 'WAT']
[1012, '  0.755', '  2.552', '  0.230', 'WAT']
[1013, '  1.720', '  0.071', '  1.559', 'WAT']
[1014, '  3.130', '  3.528', '  3.481', 'WAT']
[1015, '  3.840', '  2.454', '  1.191', 'WAT']
[1016, '  0.651', '  2.551', '  3.013', 'WAT']
[1017, '  3.615', '  2.471', '  2.042', 'WAT']
[1018, '  3.924', '  3.472', '  1.408', 'WAT']
[1019, '  3.065', '  0.921', '  0.376', 'WAT']
[1020, '  0.179', '  1.134', '  0.775', 'WAT']
[1021, '  3.373', '  3.384', '  0.258', 'WAT']
[1022, '  3.298', '  3.118', '  3.432', 'WAT']
[1023, '  2.006', '  0.302', '  1.780', 'WAT']
[1024, '  2.608', '  0.822', '  0.414', 'WAT']
[1025, '  0.330', '  0.493', '  0.072', 'WAT']
[1026, '  1.234', '  3.931', '  3.138', 'WAT']
[1027, '  1.527', '  0.586', '  3.048', 'WAT']
[1028, '  1.974', '  0.090', '  1.625', 'WAT']
[1029, '  4.002', '  3.080', '  1.731', 'WAT']
[1030, '  0.529', '  3.552', '  0.297', 'WAT']
[1031, '  1.190', '  2.561', '  1.365', 'WAT']
[1032, '  0.250', '  2.248', '  3.575', 'WAT']
[1033, '  0.232', '  3.429', '  3.356', 'WAT']
[1034, '  3.246', '  0.272', '  3.456', 'WAT']
[1035, '  0.614', '  0.216', '  1.159', 'WAT']
[1036, '  2.025', '  2.423', '  0.064', 'WAT']
[1037, '  1.833', '  0.946', '  1.910', 'WAT']
[1038, '  3.775', '  2.593', '  1.824', 'WAT']
[1039, '  1.550', '  0.813', '  1.511', 'WAT']
[1040, '  0.057', '  3.785', '  1.529', 'WAT']
[1041, '  0.811', '  1.734', '  2.099', 'WAT']
[1042, '  0.747', '  1.384', '  1.095', 'WAT']
[1043, '  0.065', '  2.067', '  3.951', 'WAT']
[1044, '  3.169', '  1.486', '  2.005', 'WAT']
[1045, '  1.683', '  3.011', '  0.182', 'WAT']
[1046, '  2.662', '  1.861', '  3.314', 'WAT']
[1047, '  3.436', '  1.062', '  3.801', 'WAT']
[1048, '  3.051', '  3.200', '  0.958', 'WAT']
[1049, '  2.762', '  0.359', '  1.344', 'WAT']
[1050, '  0.513', '  2.557', '  0.679', 'WAT']
[1051, '  1.860', '  3.233', '  3.769', 'WAT']
[1052, '  0.932', '  3.357', '  1.854', 'WAT']
[1053, '  0.355', '  2.658', '  1.874', 'WAT']
[1054, '  1.890', '  1.789', '  2.812', 'WAT']
[1055, '  2.832', '  1.404', '  1.327', 'WAT']
[1056, '  1.906', '  3.574', '  0.842', 'WAT']
[1057, '  2.575', '  2.747', '  3.888', 'WAT']
[1058, '  3.944', '  3.984', '  0.611', 'WAT']
[1059, '  3.511', '  2.666', '  2.451', 'WAT']
[1060, '  1.659', '  2.537', '  0.829', 'WAT']
[1061, '  2.970', '  2.791', '  0.539', 'WAT']
[1062, '  0.886', '  1.400', '  3.692', 'WAT']
[1063, '  2.870', '  2.141', '  3.381', 'WAT']
[1064, '  3.158', '  0.229', '  0.563', 'WAT']
[1065, '  3.160', '  2.360', '  2.178', 'WAT']
[1066, '  3.996', '  0.228', '  1.595', 'WAT']
[1067, '  3.870', '  0.317', '  0.687', 'WAT']
[1068, '  2.832', '  3.884', '  3.835', 'WAT']
[1069, '  2.961', '  0.621', '  1.257', 'WAT']
[1070, '  1.871', '  3.204', '  2.970', 'WAT']
[1071, '  1.978', '  2.677', '  1.640', 'WAT']
[1072, '  0.970', '  3.873', '  3.567', 'WAT']
[1073, '  2.787', '  3.654', '  1.593', 'WAT']
[1074, '  3.988', '  1.802', '  2.323', 'WAT']
[1075, '  1.931', '  1.382', '  0.407', 'WAT']
[1076, '  2.713', '  1.274', '  3.820', 'WAT']
[1077, '  1.145', '  3.445', '  2.452', 'WAT']
[1078, '  1.345', '  3.081', '  1.915', 'WAT']
[1079, '  0.074', '  0.772', '  1.109', 'WAT']
[1080, '  0.655', '  3.915', '  0.431', 'WAT']
[1081, '  3.834', '  1.891', '  1.572', 'WAT']
[1082, '  2.670', '  2.696', '  2.426', 'WAT']
[1083, '  0.885', '  2.991', '  3.340', 'WAT']
[1084, '  1.046', '  2.543', '  2.020', 'WAT']
[1085, '  1.226', '  0.888', '  2.891', 'WAT']
[1086, '  3.045', '  1.239', '  2.704', 'WAT']
[1087, '  2.696', '  3.163', '  3.260', 'WAT']
[1088, '  3.451', '  3.170', '  1.875', 'WAT']
[1089, '  2.771', '  2.044', '  3.117', 'WAT']
[1090, '  2.525', '  3.609', '  3.935', 'WAT']
[1091, '  1.637', '  1.680', '  2.800', 'WAT']
[1092, '  1.273', '  0.157', '  2.412', 'WAT']
[1093, '  2.916', '  0.509', '  1.946', 'WAT']
[1094, '  0.158', '  1.791', '  0.368', 'WAT']
[1095, '  0.785', '  2.561', '  1.772', 'WAT']
[1096, '  2.166', '  2.471', '  1.712', 'WAT']
[1097, '  1.636', '  3.838', '  0.574', 'WAT']
[1098, '  3.269', '  3.415', '  1.840', 'WAT']
[1099, '  3.984', '  0.836', '  2.682', 'WAT']
[1100, '  0.727', '  2.627', '  2.025', 'WAT']
[1101, '  2.063', '  3.149', '  0.669', 'WAT']
[1102, '  0.605', '  1.886', '  2.370', 'WAT']
[1103, '  3.788', '  1.764', '  0.825', 'WAT']
[1104, '  3.598', '  1.059', '  0.983', 'WAT']
[1105, '  1.563', '  0.504', '  0.867', 'WAT']
[1106, '  0.334', '  3.139', '  3.531', 'WAT']
[1107, '  2.419', '  0.387', '  1.285', 'WAT']
[1108, '  2.685', '  0.507', '  3.314', 'WAT']
[1109, '  2.310', '  2.349', '  2.272', 'WAT']
[1110, '  0.916', '  0.650', '  1.061', 'WAT']
[1111, '  1.410', '  0.781', '  1.226', 'WAT']
[1112, '  3.460', '  0.564', '  0.223', 'WAT']
[1113, '  0.465', '  3.472', '  1.011', 'WAT']
[1114, '  0.808', '  2.351', '  2.421', 'WAT']
[1115, '  0.906', '  2.734', '  3.219', 'WAT']
[1116, '  2.197', '  3.623', '  2.064', 'WAT']
[1117, '  2.485', '  2.725', '  3.231', 'WAT']
[1118, '  1.609', '  0.058', '  1.094', 'WAT']
[1119, '  2.721', '  3.410', '  1.360', 'WAT']
[1120, '  1.403', '  3.806', '  3.514', 'WAT']
[1121, '  0.604', '  1.325', '  0.262', 'WAT']
[1122, '  0.663', '  0.833', '  2.069', 'WAT']
[1123, '  1.975', '  2.177', '  1.344', 'WAT']
[1124, '  3.675', '  1.613', '  2.534', 'WAT']
[1125, '  1.879', '  2.404', '  1.500', 'WAT']
[1126, '  1.739', '  0.073', '  0.760', 'WAT']
[1127, '  1.477', '  0.308', '  2.280', 'WAT']
[1128, '  0.950', '  1.949', '  0.922', 'WAT']
[1129, '  2.768', '  1.742', '  1.935', 'WAT']
[1130, '  0.363', '  0.691', '  0.278', 'WAT']
[1131, '  0.216', '  1.517', '  1.296', 'WAT']
[1132, '  0.078', '  0.475', '  3.151', 'WAT']
[1133, '  2.400', '  3.982', '  1.622', 'WAT']
[1134, '  1.477', '  1.405', '  1.783', 'WAT']
[1135, '  2.149', '  3.107', '  2.987', 'WAT']
[1136, '  1.598', '  3.617', '  3.446', 'WAT']
[1137, '  2.836', '  0.716', '  0.535', 'WAT']
[1138, '  0.267', '  2.633', '  2.177', 'WAT']
[1139, '  3.816', '  0.488', '  2.617', 'WAT']
[1140, '  2.354', '  1.256', '  2.045', 'WAT']
[1141, '  0.189', '  3.212', '  3.079', 'WAT']
[1142, '  1.178', '  3.545', '  0.816', 'WAT']
[1143, '  1.201', '  3.600', '  2.239', 'WAT']
[1144, '  3.348', '  2.003', '  0.367', 'WAT']
[1145, '  1.158', '  2.994', '  2.290', 'WAT']
[1146, '  1.686', '  1.133', '  3.236', 'WAT']
[1147, '  2.335', '  1.539', '  0.709', 'WAT']
[1148, '  2.468', '  0.550', '  1.619', 'WAT']
[1149, '  0.471', '  1.129', '  1.821', 'WAT']
[1150, '  1.318', '  3.412', '  1.362', 'WAT']
[1151, '  0.390', '  0.999', '  2.618', 'WAT']
[1152, '  2.297', '  0.850', '  1.633', 'WAT']
[1153, '  1.355', '  2.785', '  1.946', 'WAT']
[1154, '  1.134', '  3.043', '  3.854', 'WAT']
[1155, '  3.852', '  2.551', '  3.301', 'WAT']
[1156, '  1.303', '  2.645', '  1.055', 'WAT']
[1157, '  2.058', '  2.235', '  1.857', 'WAT']
[1158, '  0.519', '  3.672', '  1.428', 'WAT']
[1159, '  3.106', '  2.367', '  0.039', 'WAT']
[1160, '  1.240', '  3.534', '  3.557', 'WAT']
[1161, '  2.681', '  2.607', '  1.462', 'WAT']
[1162, '  2.750', '  2.063', '  0.779', 'WAT']
[1163, '  2.575', '  0.381', '  2.375', 'WAT']
[1164, '  0.675', '  0.008', '  3.409', 'WAT']
[1165, '  1.474', '  2.279', '  3.950', 'WAT']
[1166, '  1.413', '  0.897', '  1.759', 'WAT']
[1167, '  2.620', '  2.725', '  2.710', 'WAT']
[1168, '  0.260', '  0.252', '  3.563', 'WAT']
[1169, '  1.716', '  3.358', '  2.449', 'WAT']
[1170, '  0.348', '  0.752', '  2.726', 'WAT']
[1171, '  3.581', '  0.588', '  1.181', 'WAT']
[1172, '  2.736', '  1.126', '  1.484', 'WAT']
[1173, '  1.668', '  0.229', '  1.296', 'WAT']
[1174, '  2.028', '  2.291', '  3.017', 'WAT']
[1175, '  3.354', '  1.252', '  2.418', 'WAT']
[1176, '  2.172', '  1.465', '  2.030', 'WAT']
[1177, '  0.017', '  1.308', '  0.347', 'WAT']
[1178, '  2.200', '  3.652', '  2.466', 'WAT']
[1179, '  3.216', '  0.723', '  2.677', 'WAT']
[1180, '  3.245', '  2.831', '  2.287', 'WAT']
[1181, '  2.313', '  0.184', '  1.987', 'WAT']
[1182, '  2.467', '  3.487', '  2.473', 'WAT']
[1183, '  3.142', '  3.654', '  1.851', 'WAT']
[1184, '  0.454', '  3.115', '  3.034', 'WAT']
[1185, '  2.134', '  1.113', '  2.158', 'WAT']
[1186, '  2.814', '  1.105', '  0.022', 'WAT']
[1187, '  1.680', '  3.496', '  2.122', 'WAT']
[1188, '  1.701', '  0.291', '  0.971', 'WAT']
[1189, '  0.202', '  2.113', '  1.379', 'WAT']
[1190, '  0.483', '  3.912', '  3.748', 'WAT']
[1191, '  2.417', '  3.884', '  0.032', 'WAT']
[1192, '  2.433', '  1.431', '  1.494', 'WAT']
[1193, '  3.527', '  3.539', '  1.151', 'WAT']
[1194, '  1.991', '  1.555', '  3.267', 'WAT']
[1195, '  0.327', '  2.824', '  0.054', 'WAT']
[1196, '  3.196', '  1.985', '  1.361', 'WAT']
[1197, '  2.672', '  0.354', '  0.964', 'WAT']
[1198, '  2.943', '  1.264', '  0.277', 'WAT']
[1199, '  3.319', '  1.830', '  1.946', 'WAT']
[1200, '  1.534', '  2.592', '  2.614', 'WAT']
[1201, '  3.842', '  2.053', '  1.997', 'WAT']
[1202, '  2.252', '  3.864', '  2.649', 'WAT']
[1203, '  1.166', '  3.265', '  3.091', 'WAT']
[1204, '  3.399', '  0.687', ' -0.002', 'WAT']
[1205, '  2.441', '  1.177', '  0.418', 'WAT']
[1206, '  0.744', '  0.036', '  0.749', 'WAT']
[1207, '  3.079', '  3.394', '  2.151', 'WAT']
[1208, '  3.295', '  0.384', '  2.522', 'WAT']
[1209, '  3.797', '  0.009', '  2.396', 'WAT']
[1210, '  0.570', '  2.857', '  3.738', 'WAT']
[1211, '  0.356', '  3.509', '  2.289', 'WAT']
[1212, '  1.738', '  1.633', '  2.520', 'WAT']
[1213, '  1.342', '  1.546', '  1.066', 'WAT']
[1214, '  3.579', '  1.333', '  0.884', 'WAT']
[1215, '  3.717', '  2.129', '  3.701', 'WAT']
[1216, '  0.392', '  2.886', '  1.513', 'WAT']
[1217, '  3.633', '  0.155', '  0.531', 'WAT']
[1218, '  0.968', '  0.166', '  0.622', 'WAT']
[1219, '  0.710', '  2.463', '  0.490', 'WAT']
[1220, '  0.373', '  0.335', '  0.837', 'WAT']
[1221, '  3.216', '  2.197', '  2.417', 'WAT']
[1222, '  2.315', '  2.057', '  0.322', 'WAT']
[1223, '  0.439', '  3.514', '  0.724', 'WAT']
[1224, '  3.137', '  2.722', '  0.145', 'WAT']
[1225, '  2.468', '  1.957', '  2.464', 'WAT']
[1226, '  2.481', '  0.011', '  1.290', 'WAT']
[1227, '  3.150', '  0.566', '  1.468', 'WAT']
[1228, '  2.696', '  3.384', '  2.962', 'WAT']
[1229, '  3.374', '  0.431', '  3.626', 'WAT']
[1230, '  2.311', '  1.714', '  2.191', 'WAT']
[1231, '  1.091', '  0.425', '  3.041', 'WAT']
[1232, '  1.541', '  3.586', '  1.011', 'WAT']
[1233, '  1.375', '  1.525', '  0.298', 'WAT']
[1234, '  1.536', '  3.158', '  2.681', 'WAT']
[1235, '  0.868', '  0.574', '  2.836', 'WAT']
[1236, '  1.864', '  0.753', '  2.963', 'WAT']
[1237, '  0.492', '  2.265', '  2.557', 'WAT']
[1238, '  3.746', '  2.191', '  0.993', 'WAT']
[1239, '  3.192', '  1.282', '  0.702', 'WAT']
[1240, '  0.907', '  1.208', '  2.163', 'WAT']
[1241, '  0.544', '  1.322', '  2.544', 'WAT']
[1242, '  3.889', '  3.113', '  2.643', 'WAT']
[1243, '  3.871', '  2.745', '  3.048', 'WAT']
[1244, '  1.979', '  1.021', '  0.706', 'WAT']
[1245, '  0.368', '  4.006', '  2.058', 'WAT']
[1246, '  2.314', '  0.851', '  2.557', 'WAT']
[1247, '  2.413', '  2.650', '  0.506', 'WAT']
[1248, '  1.529', '  0.305', '  1.630', 'WAT']
[1249, '  2.173', '  1.201', '  0.655', 'WAT']
[1250, '  0.371', '  0.100', '  1.005', 'WAT']
[1251, '  3.333', '  2.588', '  0.315', 'WAT']
[1252, '  3.460', '  2.138', '  2.274', 'WAT']
[1253, '  2.415', '  1.335', '  0.924', 'WAT']
[1254, '  0.716', '  3.574', '  0.978', 'WAT']
[1255, '  2.328', '  1.423', '  0.232', 'WAT']
[1256, '  2.241', '  0.588', '  1.200', 'WAT']
[1257, '  2.521', '  2.078', '  3.258', 'WAT']
[1258, '  0.316', '  1.383', '  0.056', 'WAT']
[1259, '  3.017', '  3.194', '  3.612', 'WAT']
[1260, '  1.755', '  1.118', '  0.863', 'WAT']
[1261, '  2.146', '  2.607', '  1.988', 'WAT']
[1262, '  3.523', '  2.057', '  1.309', 'WAT']
[1263, '  1.963', '  1.686', '  1.891', 'WAT']
[1264, '  0.895', '  3.946', '  2.625', 'WAT']
[1265, '  0.032', '  2.077', '  1.164', 'WAT']
[1266, '  3.438', '  1.748', '  1.036', 'WAT']
[1267, '  1.490', '  0.611', '  3.556', 'WAT']
[1268, '  2.404', '  0.051', '  0.239', 'WAT']
[1269, '  2.432', '  1.458', '  2.783', 'WAT']
[1270, '  3.373', '  0.724', '  1.443', 'WAT']
[1271, '  2.603', '  1.366', '  1.168', 'WAT']
[1272, '  2.774', '  3.335', '  3.491', 'WAT']
[1273, '  0.307', '  3.791', '  0.743', 'WAT']
[1274, '  1.180', '  3.831', '  0.104', 'WAT']
[1275, '  3.312', '  3.407', '  1.398', 'WAT']
[1276, '  1.372', '  3.631', '  1.946', 'WAT']
[1277, '  3.040', '  0.414', '  0.382', 'WAT']
[1278, '  0.261', '  3.179', '  1.656', 'WAT']
[1279, '  0.441', '  3.229', '  0.688', 'WAT']
[1280, '  0.442', '  2.199', '  1.635', 'WAT']
[1281, '  3.882', '  0.550', '  2.029', 'WAT']
[1282, '  2.981', '  3.212', '  1.397', 'WAT']
[1283, '  3.682', '  0.430', '  0.857', 'WAT']
[1284, '  1.448', '  3.362', '  1.969', 'WAT']
[1285, '  0.699', '  0.804', '  3.924', 'WAT']
[1286, '  2.326', '  2.948', '  0.148', 'WAT']
[1287, '  1.514', '  0.868', '  2.977', 'WAT']
[1288, '  3.566', '  3.499', '  0.093', 'WAT']
[1289, '  2.168', '  1.949', '  2.213', 'WAT']
[1290, '  2.296', '  2.090', '  1.502', 'WAT']
[1291, '  2.713', '  2.526', '  3.279', 'WAT']
[1292, '  2.269', '  3.547', '  1.821', 'WAT']
[1293, '  3.231', '  1.426', '  1.316', 'WAT']
[1294, '  0.860', '  2.552', '  3.636', 'WAT']
[1295, '  2.989', '  1.677', '  3.504', 'WAT']
[1296, '  0.418', '  0.014', '  3.498', 'WAT']
[1297, '  1.275', '  1.512', '  2.095', 'WAT']
[1298, '  1.714', '  1.433', '  3.205', 'WAT']
[1299, '  0.941', '  3.248', '  1.031', 'WAT']
[1300, '  1.874', '  3.757', '  3.579', 'WAT']
[1301, '  0.032', '  1.574', '  1.633', 'WAT']
[1302, '  0.656', '  1.894', '  0.511', 'WAT']
[1303, '  2.445', '  1.416', '  1.779', 'WAT']
[1304, '  1.900', '  0.404', '  0.192', 'WAT']
[1305, '  0.906', '  2.925', '  2.656', 'WAT']
[1306, '  0.518', '  2.001', '  1.281', 'WAT']
[1307, '  0.884', '  2.011', '  0.614', 'WAT']
[1308, '  0.815', '  3.510', '  1.233', 'WAT']
[1309, '  1.024', '  1.760', '  2.903', 'WAT']
[1310, '  2.603', '  3.438', '  0.877', 'WAT']
[1311, '  2.685', '  0.919', '  2.340', 'WAT']
[1312, '  3.278', '  2.288', '  1.739', 'WAT']
[1313, '  1.936', '  2.605', '  3.043', 'WAT']
[1314, '  3.004', '  1.834', '  3.128', 'WAT']
[1315, '  2.156', '  1.951', '  1.834', 'WAT']
[1316, '  2.110', '  1.359', '  2.838', 'WAT']
[1317, '  2.416', '  3.932', '  1.928', 'WAT']
[1318, '  2.286', '  0.379', '  0.048', 'WAT']
[1319, '  3.213', '  0.472', '  0.176', 'WAT']
[1320, '  3.021', '  2.074', '  2.539', 'WAT']
[1321, '  2.148', '  1.102', '  1.556', 'WAT']
[1322, '  2.691', '  1.494', '  0.379', 'WAT']
[1323, '  3.391', '  0.006', '  1.534', 'WAT']
[1324, '  3.030', '  0.894', '  1.362', 'WAT']
[1325, '  0.616', '  0.578', '  3.040', 'WAT']
[1326, '  3.957', '  1.483', '  1.351', 'WAT']
[1327, '  0.543', '  1.092', '  3.794', 'WAT']
[1328, '  3.677', '  1.604', '  1.102', 'WAT']
[1329, '  2.461', '  3.685', '  2.701', 'WAT']
[1330, '  3.219', '  0.992', '  3.963', 'WAT']
[1331, '  3.442', '  0.326', '  1.299', 'WAT']
[1332, '  3.935', '  2.673', '  1.325', 'WAT']
[1333, '  3.907', '  0.454', '  2.889', 'WAT']
[1334, '  2.987', '  0.048', '  2.183', 'WAT']
[1335, '  3.572', '  1.127', '  1.326', 'WAT']
[1336, '  1.979', '  3.267', '  1.260', 'WAT']
[1337, '  1.211', '  0.492', '  2.197', 'WAT']
[1338, '  1.066', '  1.983', '  0.409', 'WAT']
[1339, '  3.380', '  1.201', '  3.247', 'WAT']
[1340, '  2.345', '  3.452', '  0.487', 'WAT']
[1341, '  2.242', '  2.836', '  0.395', 'WAT']
[1342, '  3.307', '  1.854', '  0.598', 'WAT']
[1343, '  0.693', '  3.771', '  1.235', 'WAT']
[1344, '  2.139', '  2.791', '  1.185', 'WAT']
[1345, '  3.603', '  0.169', '  3.438', 'WAT']
[1346, '  1.949', '  2.485', '  2.812', 'WAT']
[1347, '  3.005', '  0.513', '  3.491', 'WAT']
[1348, '  0.087', '  0.142', '  3.827', 'WAT']
[1349, '  2.736', '  1.944', '  0.454', 'WAT']
[1350, '  3.109', '  1.041', '  2.507', 'WAT']
[1351, '  2.759', '  1.665', '  1.218', 'WAT']
[1352, '  2.819', '  1.655', '  0.949', 'WAT']
[1353, '  1.013', '  2.863', '  0.997', 'WAT']
[1354, '  2.495', '  2.733', '  2.947', 'WAT']
[1355, '  3.230', '  2.969', '  3.680', 'WAT']
[1356, '  1.384', '  0.614', '  0.121', 'WAT']
[1357, '  3.726', '  1.466', '  2.771', 'WAT']
[1358, '  3.003', '  1.392', '  1.824', 'WAT']
[1359, '  1.513', '  2.854', '  2.179', 'WAT']
[1360, '  1.249', '  1.875', '  2.800', 'WAT']
[1361, '  1.100', '  3.142', '  1.834', 'WAT']
[1362, '  3.252', '  0.810', '  1.730', 'WAT']
[1363, '  0.179', '  2.582', '  1.253', 'WAT']
[1364, '  2.036', '  3.929', '  2.013', 'WAT']
[1365, '  1.773', '  2.849', '  2.231', 'WAT']
[1366, '  0.415', '  2.159', '  3.932', 'WAT']
[1367, '  2.328', '  1.627', '  0.956', 'WAT']
[1368, '  0.921', '  1.964', '  2.669', 'WAT']
[1369, '  1.227', '  2.391', '  0.037', 'WAT']
[1370, '  2.222', '  3.088', '  1.376', 'WAT']
[1371, '  3.292', '  1.397', '  2.697', 'WAT']
[1372, '  1.611', '  1.195', '  3.495', 'WAT']
[1373, '  3.598', '  2.851', '  0.601', 'WAT']
[1374, '  2.638', '  0.614', '  3.891', 'WAT']
[1375, '  0.931', '  1.244', '  1.799', 'WAT']
[1376, '  2.749', '  3.674', '  1.220', 'WAT']
[1377, '  2.886', '  3.530', '  2.655', 'WAT']
[1378, '  2.155', '  3.452', '  0.695', 'WAT']
[1379, '  0.948', '  3.771', '  1.460', 'WAT']
[1380, '  1.008', '  1.423', '  2.022', 'WAT']
[1381, '  1.387', '  2.051', '  1.075', 'WAT']
[1382, '  3.695', '  2.619', '  2.864', 'WAT']
[1383, '  1.829', '  3.135', '  2.067', 'WAT']
[1384, '  0.436', '  3.150', '  1.408', 'WAT']
[1385, '  2.441', '  3.646', '  0.937', 'WAT']
[1386, '  1.951', '  2.243', '  3.692', 'WAT']
[1387, '  1.015', '  3.165', '  2.128', 'WAT']
[1388, '  1.710', '  0.361', '  2.868', 'WAT']
[1389, '  1.905', '  1.228', '  1.353', 'WAT']
[1390, '  0.708', '  3.887', '  1.535', 'WAT']
[1391, '  1.115', '  1.188', '  0.394', 'WAT']
[1392, '  0.310', '  0.362', '  2.606', 'WAT']
[1393, '  2.260', '  1.510', '  3.554', 'WAT']
[1394, '  3.797', '  1.249', '  2.903', 'WAT']
[1395, '  2.896', '  0.421', '  2.492', 'WAT']
[1396, '  0.627', '  2.453', '  2.749', 'WAT']
[1397, '  1.424', '  1.595', '  2.628', 'WAT']
[1398, '  3.695', '  0.047', '  3.931', 'WAT']
[1399, '  0.258', '  1.137', '  1.269', 'WAT']
[1400, '  3.733', '  2.395', '  3.542', 'WAT']
[1401, '  3.110', '  1.642', '  1.400', 'WAT']
[1402, '  2.624', '  1.314', '  3.213', 'WAT']
[1403, '  3.649', '  3.330', '  1.979', 'WAT']
[1404, '  1.485', '  3.445', '  0.567', 'WAT']
[1405, '  2.682', '  1.750', '  3.060', 'WAT']
[1406, '  2.007', '  3.475', '  3.692', 'WAT']
[1407, '  0.861', '  0.548', '  2.339', 'WAT']
[1408, '  0.785', '  3.026', '  1.732', 'WAT']
[1409, '  0.251', '  1.377', '  3.087', 'WAT']
[1410, '  3.212', '  2.654', '  0.549', 'WAT']
[1411, '  3.538', '  2.386', '  1.210', 'WAT']
[1412, '  0.654', '  0.202', '  2.972', 'WAT']
[1413, '  3.103', '  0.666', '  2.397', 'WAT']
[1414, '  2.879', '  2.546', '  0.161', 'WAT']
[1415, '  3.204', '  1.446', '  2.312', 'WAT']
[1416, '  1.093', '  0.683', '  1.682', 'WAT']
[1417, '  2.278', '  2.366', '  1.963', 'WAT']
[1418, '  0.193', '  3.801', '  0.102', 'WAT']
[1419, '  1.328', '  3.141', '  0.731', 'WAT']
[1420, '  2.583', '  1.889', '  0.916', 'WAT']
[1421, '  3.294', '  3.334', '  1.144', 'WAT']
[1422, '  1.644', '  3.502', '  0.148', 'WAT']
[1423, '  2.503', '  3.020', '  1.818', 'WAT']
[1424, '  1.125', '  0.444', '  0.524', 'WAT']
[1425, '  1.809', '  0.148', '  0.146', 'WAT']
[1426, '  2.035', '  3.929', '  0.555', 'WAT']
[1427, '  3.881', '  3.035', '  0.962', 'WAT']
[1428, '  2.362', '  2.736', '  2.091', 'WAT']
[1429, '  2.810', '  2.921', '  2.102', 'WAT']
[1430, '  2.489', '  3.034', '  1.313', 'WAT']
[1431, '  1.935', '  1.278', '  2.086', 'WAT']
[1432, '  1.268', '  3.162', '  0.463', 'WAT']
[1433, '  1.743', '  2.212', '  0.912', 'WAT']
[1434, '  1.610', '  1.700', '  1.060', 'WAT']
[1435, '  3.883', '  3.539', '  2.099', 'WAT']
[1436, '  1.263', '  2.689', '  3.945', 'WAT']
[1437, '  3.843', '  3.432', '  3.574', 'WAT']
[1438, '  0.098', '  1.890', '  0.727', 'WAT']
[1439, '  2.878', '  3.003', '  2.838', 'WAT']
[1440, '  2.525', '  2.745', '  0.275', 'WAT']
[1441, '  1.535', '  2.876', '  2.758', 'WAT']
[1442, '  1.366', '  3.854', '  3.909', 'WAT']
[1443, '  1.650', '  3.003', '  1.082', 'WAT']
[1444, '  3.138', '  0.871', '  3.160', 'WAT']
[1445, '  1.421', '  1.838', '  3.485', 'WAT']
[1446, '  2.888', '  1.643', '  3.850', 'WAT']
[1447, '  3.571', '  0.792', '  0.777', 'WAT']
[1448, '  2.943', '  2.563', '  0.792', 'WAT']
[1449, '  3.761', '  1.870', '  3.768', 'WAT']
[1450, '  0.121', '  1.560', '  0.797', 'WAT']
[1451, '  1.978', '  0.373', '  3.709', 'WAT']
[1452, '  2.595', '  0.890', '  1.459', 'WAT']
[1453, '  1.559', '  2.560', '  2.005', 'WAT']
[1454, '  2.469', '  0.945', '  0.615', 'WAT']
[1455, '  1.870', '  2.503', '  3.569', 'WAT']
[1456, '  3.555', '  0.997', '  0.565', 'WAT']
[1457, '  0.392', '  3.080', '  0.150', 'WAT']
[1458, '  0.474', '  2.467', '  2.070', 'WAT']
[1459, '  1.615', '  2.756', '  1.190', 'WAT']
[1460, '  0.804', '  1.609', '  2.362', 'WAT']
[1461, '  0.205', '  3.264', '  0.500', 'WAT']
[1462, '  1.471', '  2.026', '  2.527', 'WAT']
[1463, '  3.754', '  3.389', '  1.006', 'WAT']
[1464, '  3.192', '  2.723', '  2.938', 'WAT']
[1465, '  2.382', '  2.643', '  1.750', 'WAT']
[1466, '  3.165', '  3.105', '  3.958', 'WAT']
[1467, '  3.089', '  3.464', '  1.564', 'WAT']
[1468, '  0.154', '  3.507', '  1.205', 'WAT']
[1469, '  0.543', '  2.873', '  1.945', 'WAT']
[1470, '  0.004', '  0.665', '  0.289', 'WAT']
[1471, '  0.361', '  3.466', '  3.091', 'WAT']
[1472, '  2.777', '  1.352', '  0.626', 'WAT']
[1473, '  3.736', '  0.936', '  2.660', 'WAT']
[1474, '  0.178', '  3.480', '  0.166', 'WAT']
[1475, '  3.320', '  0.534', '  3.143', 'WAT']
[1476, '  2.450', '  1.885', '  1.388', 'WAT']
[1477, '  2.544', '  0.221', '  3.146', 'WAT']
[1478, '  3.985', '  0.499', '  1.043', 'WAT']
[1479, '  1.773', '  3.746', '  2.978', 'WAT']
[1480, '  1.466', '  2.481', '  0.455', 'WAT']
[1481, '  2.956', '  1.068', '  0.902', 'WAT']
